_runtime,validacc,validauc,_timestamp,best_epoch,model_save_path,_step,_wandb,fold,seed,dropout,emb_size,emb_type,save_dir,model_name,dataset_name,learning_rate,name,path_id,state,create_time
5337.418887853622,0.954683461814735,0.9873219015080072,1686131819.502447,97.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.5_256_1e-05_1_1_c08672f3-d4b5-4e96-a84c-c6f1adcef18d/qid_model.ckpt,0.0,{'runtime': 5336},3,3407,0.5,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,gallant-sweep-48,u9msl2yr,finished,1686131819.502447
5387.106625556946,0.9547871355682432,0.9874536331232594,1686126418.0761256,98.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.5_256_1e-05_1_1_a0552584-a429-46c6-acc7-9e9ac57694af/qid_model.ckpt,0.0,{'runtime': 5386},3,42,0.5,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,dandy-sweep-47,qbgtucdu,finished,1686126418.0761256
1622.6765003204346,0.9608668606846912,0.991231123214488,1686121002.4955692,23.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.5_256_0.0001_1_1_c3dc5738-1cdf-47f2-8a41-977487578761/qid_model.ckpt,0.0,{'runtime': 1622},3,3407,0.5,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,amber-sweep-46,ei7h6fhj,finished,1686121002.4955692
1525.2558484077454,0.9604928946452508,0.9909014263989,1686119363.6570804,21.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.5_256_0.0001_1_1_0694ca5b-c078-4d8a-8a71-4f54ea118ce1/qid_model.ckpt,0.0,{'runtime': 1524},3,42,0.5,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,effortless-sweep-45,jhgvu8m9,finished,1686119363.6570804
795.1941146850586,0.9619665429986892,0.9920547712231312,1686117826.3956838,6.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.5_256_0.001_1_1_174d4c27-5f05-4eac-a05c-b32a35befca1/qid_model.ckpt,0.0,{'runtime': 794},3,3407,0.5,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,soft-sweep-44,ox1x0p2x,finished,1686117826.3956838
846.147716999054,0.96238864328083,0.9921478219501226,1686117016.945817,7.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.5_256_0.001_1_1_dacd665d-1554-4d07-984d-ffa6aa7035ef/qid_model.ckpt,0.0,{'runtime': 845},3,42,0.5,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,fluent-sweep-43,og2cyjb7,finished,1686117016.945817
453.2414724826813,0.863165455905331,0.914693270447664,1686116145.8391194,46.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.5_64_1e-05_1_1_dc28de38-7caa-4805-9da0-0d2114defeb8/qid_model.ckpt,0.0,{'runtime': 452},3,3407,0.5,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,giddy-sweep-42,8pkg8p1m,finished,1686116145.8391194
480.0855994224548,0.8612030598567821,0.9218236404639024,1686115666.7813034,50.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.5_64_1e-05_1_1_ed0a720a-2b2b-4189-909a-7644328323c5/qid_model.ckpt,0.0,{'runtime': 479},3,42,0.5,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,fanciful-sweep-41,revdhl0h,finished,1686115666.7813034
618.0009965896606,0.958330556357793,0.9891445941961536,1686115160.9774415,68.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.5_64_0.0001_1_1_7d86cbff-802c-452c-9466-0f7b9bebd69e/qid_model.ckpt,0.0,{'runtime': 617},3,3407,0.5,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,dutiful-sweep-40,6f00iu7f,finished,1686115160.9774415
604.7454011440277,0.9577344322751206,0.9891743554612936,1686114523.059241,66.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.5_64_0.0001_1_1_152f27dd-f480-45b9-b178-85d43ba4fef9/qid_model.ckpt,0.0,{'runtime': 604},3,42,0.5,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,stellar-sweep-39,hhu3k13k,finished,1686114523.059241
185.7628653049469,0.9606447026414592,0.9909571563576872,1686113902.2763252,13.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.5_64_0.001_1_1_c3aa1960-e973-418d-956b-ab83a5371087/qid_model.ckpt,0.0,{'runtime': 185},3,3407,0.5,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,charmed-sweep-38,96otzow3,finished,1686113902.2763252
195.08686017990112,0.9603188708447188,0.9911757270796886,1686113701.124488,14.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.5_64_0.001_1_1_cd380b80-93ed-42ff-8d65-c6906583ad96/qid_model.ckpt,0.0,{'runtime': 194},3,42,0.5,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,rich-sweep-37,x2c2acdh,finished,1686113701.124488
5844.43093919754,0.9566902894719304,0.988370464564904,1686113447.5174663,106.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.3_256_1e-05_1_1_213f7878-a229-421b-9fad-ce59b1e95999/qid_model.ckpt,0.0,{'runtime': 5843},3,3407,0.3,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,volcanic-sweep-36,6yedqy33,finished,1686113447.5174663
5315.4278926849365,0.9546427328401424,0.9873785197734758,1686107543.7418537,96.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.3_256_1e-05_1_1_a1abab53-9835-4a30-9286-e20f168ec92a/qid_model.ckpt,0.0,{'runtime': 5314},3,42,0.3,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,scarlet-sweep-35,ezqu96mt,finished,1686107543.7418537
1466.068100452423,0.9604891920111968,0.990985295004378,1686102208.4023635,20.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.3_256_0.0001_1_1_608ffae3-d931-431d-a30a-1a85a0c5b849/qid_model.ckpt,0.0,{'runtime': 1465},3,3407,0.3,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,summer-sweep-34,xemme44l,finished,1686102208.4023635
1547.965993642807,0.9607446737609135,0.990974272208551,1686100728.6920166,21.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.3_256_0.0001_1_1_45e61d33-bc10-49fe-b33f-5724218867b7/qid_model.ckpt,0.0,{'runtime': 1547},3,42,0.3,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,ruby-sweep-33,lc5bb1cq,finished,1686100728.6920166
911.116672039032,0.9628218514651324,0.9921940409748476,1686099152.900477,8.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.3_256_0.001_1_1_2c42ebaf-b812-42eb-98cc-22480dcc2468/qid_model.ckpt,0.0,{'runtime': 910},3,3407,0.3,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,feasible-sweep-32,9ewom1y7,finished,1686099152.900477
848.8012325763702,0.962392345914884,0.9921892411429852,1686098224.1787477,7.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.3_256_0.001_1_1_8377155d-e660-49b3-8235-2f2d8ba29a6f/qid_model.ckpt,0.0,{'runtime': 848},3,42,0.3,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,ruby-sweep-31,clznkn0l,finished,1686098224.1787477
449.5205543041229,0.8616844022837847,0.914287852227706,1686097349.9435203,46.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.3_64_1e-05_1_1_6b5a2316-3039-425f-9e29-a03656163aa0/qid_model.ckpt,0.0,{'runtime': 448},3,3407,0.3,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,dazzling-sweep-30,6stq82li,finished,1686097349.9435203
491.76661586761475,0.8607587437703182,0.920794060310222,1686096884.610005,50.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.3_64_1e-05_1_1_feadcd90-9678-41a4-a896-1113b43ee278/qid_model.ckpt,0.0,{'runtime': 491},3,42,0.3,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,pious-sweep-29,ufvtugqa,finished,1686096884.610005
617.0301775932312,0.9587008197631796,0.9891287233964936,1686096379.4383197,65.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.3_64_0.0001_1_1_773a742b-57f7-4b84-83d6-f7ea8f300a47/qid_model.ckpt,0.0,{'runtime': 616},3,3407,0.3,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,generous-sweep-28,zm3qfu5b,finished,1686096379.4383197
595.0842344760895,0.9577603507134976,0.989241683327082,1686095745.9053414,65.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.3_64_0.0001_1_1_b3c08b24-2ee7-44a8-b0cb-387b718ad245/qid_model.ckpt,0.0,{'runtime': 594},3,42,0.3,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,radiant-sweep-27,a1tm2ouy,finished,1686095745.9053414
193.2743673324585,0.9608335369782064,0.9911998681909212,1686095137.4477744,14.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.3_64_0.001_1_1_428b8ff7-ef64-4edd-9fdb-8e8864847e2e/qid_model.ckpt,0.0,{'runtime': 192},3,3407,0.3,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,northern-sweep-26,5tpgbmec,finished,1686095137.4477744
208.1602976322174,0.9608187264419908,0.9913841751612948,1686094928.1227703,15.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.3_64_0.001_1_1_0b19fc5b-c585-4046-bc96-908c3e24c46a/qid_model.ckpt,0.0,{'runtime': 207},3,42,0.3,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,desert-sweep-25,at075gtr,finished,1686094928.1227703
5239.983924150467,0.954905619857967,0.9874533395850243,1686094657.867242,96.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.1_256_1e-05_1_1_2981921d-8101-4498-a501-93f5ef5ed1fa/qid_model.ckpt,0.0,{'runtime': 5239},3,3407,0.1,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,peachy-sweep-24,hoh8n8zf,finished,1686094657.867242
5335.598806858063,0.9549537541006672,0.9874554363477506,1686089354.4213588,96.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.1_256_1e-05_1_1_83a77404-5263-44b9-922c-9ae2ff375749/qid_model.ckpt,0.0,{'runtime': 5335},3,42,0.1,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,glad-sweep-23,ty5wjudq,finished,1686089354.4213588
1554.703635454178,0.9608520501484756,0.9911384241428832,1686083993.6659644,21.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.1_256_0.0001_1_1_5af921f0-8b0d-4429-8cc0-4aebca96a231/qid_model.ckpt,0.0,{'runtime': 1554},3,3407,0.1,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,devoted-sweep-22,b11lihq4,finished,1686083993.6659644
1540.8551230430603,0.960729863224698,0.991026078327226,1686082422.3166552,21.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.1_256_0.0001_1_1_f8abe258-e2cb-4b7f-9732-dcf4473d6797/qid_model.ckpt,0.0,{'runtime': 1540},3,42,0.1,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,prime-sweep-21,9o0sx55a,finished,1686082422.3166552
898.722697019577,0.96271447507757,0.9922095756584663,1686080859.130549,8.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.1_256_0.001_1_1_d384406c-d05e-41bf-bc97-2f4a16f76bb1/qid_model.ckpt,0.0,{'runtime': 898},3,3407,0.1,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,jolly-sweep-20,n4uje7x3,finished,1686080859.130549
849.6205077171326,0.962496019668392,0.9922342761472857,1686079945.2409787,7.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.1_256_0.001_1_1_0fcf8845-83d2-4410-a805-c41e783e34b3/qid_model.ckpt,0.0,{'runtime': 849},3,42,0.1,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,tough-sweep-19,4axhhjq5,finished,1686079945.2409787
466.1481628417969,0.8601700249557536,0.9146208938873962,1686079068.938912,48.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.1_64_1e-05_1_1_029103dc-1163-4d5d-b07b-0faafcf95ae6/qid_model.ckpt,0.0,{'runtime': 465},3,3407,0.1,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,usual-sweep-18,4dcf2cah,finished,1686079068.938912
473.62007188797,0.8606365568465406,0.91968469505795,1686078584.1942458,49.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.1_64_1e-05_1_1_8b162d7d-6747-4366-9983-0889de72833c/qid_model.ckpt,0.0,{'runtime': 473},3,42,0.1,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,gallant-sweep-17,yc49o3nk,finished,1686078584.1942458
636.1287786960602,0.9588341145891188,0.9891875531439058,1686078095.8244736,64.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.1_64_0.0001_1_1_a3bac7c2-d9eb-4dfa-833c-9194e4a6dffa/qid_model.ckpt,0.0,{'runtime': 635},3,3407,0.1,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,copper-sweep-16,xk5yqrbm,finished,1686078095.8244736
591.6338169574738,0.9577751612497132,0.989142234080371,1686077441.201866,63.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.1_64_0.0001_1_1_8369539d-0eab-4faf-aa32-bb90ab5b838d/qid_model.ckpt,0.0,{'runtime': 591},3,42,0.1,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,dutiful-sweep-15,xdrx4fbr,finished,1686077441.201866
195.24120545387268,0.9609409133657684,0.99125764802246,1686076832.7816164,14.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.1_64_0.001_1_1_5cf31388-5a68-44fd-a6cf-5cf05ccf1f9a/qid_model.ckpt,0.0,{'runtime': 194},3,3407,0.1,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,fresh-sweep-14,orc6b9k7,finished,1686076832.7816164
210.70432305336,0.9609112922933376,0.9914103428362604,1686076623.328846,15.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.1_64_0.001_1_1_b16993c7-a8b1-4ac9-988b-0c7fc33e445a/qid_model.ckpt,0.0,{'runtime': 205},3,42,0.1,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,skilled-sweep-13,ezo3qnen,finished,1686076623.328846
5483.713326692581,0.9549759699049905,0.9874675401769902,1686076350.8180156,96.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.05_256_1e-05_1_1_114ab198-2d78-45d1-b73a-07de49fe7334/qid_model.ckpt,0.0,{'runtime': 5483},3,3407,0.05,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,dashing-sweep-12,rm9k5ayr,finished,1686076350.8180156
5743.33851647377,0.9549833751730982,0.9874694128235072,1686070806.9870625,96.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.05_256_1e-05_1_1_b2aaa9b5-2a6a-41c1-9148-4bb2e6358983/qid_model.ckpt,0.0,{'runtime': 5742},3,42,0.05,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,polished-sweep-11,trncwif5,finished,1686070806.9870625
1683.6003205776217,0.9608816712209064,0.9911460130153104,1686065050.9990945,21.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.05_256_0.0001_1_1_cc98b8fd-e5c3-49e1-8eeb-554e8c1c87c2/qid_model.ckpt,0.0,{'runtime': 1682},3,3407,0.05,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,pious-sweep-10,0hio603j,finished,1686065050.9990945
1651.797683954239,0.9607705921992906,0.9910359507841596,1686063347.239042,21.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.05_256_0.0001_1_1_348957f4-919e-4e5d-a54c-0656643d8c17/qid_model.ckpt,0.0,{'runtime': 1651},3,42,0.05,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,atomic-sweep-9,gfwjv62v,finished,1686063347.239042
970.1447274684906,0.9627663119543244,0.9922174250091712,1686061673.0768404,8.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.05_256_0.001_1_1_e4ff0506-11fa-49c4-9c96-3b8c1d5a2c18/qid_model.ckpt,0.0,{'runtime': 969},3,3407,0.05,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,brisk-sweep-8,d5r4suka,finished,1686061673.0768404
920.0611796379088,0.9625589644473078,0.992202123221492,1686060689.4520726,7.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.05_256_0.001_1_1_74197001-5537-4a93-bf3c-4de5d391f539/qid_model.ckpt,0.0,{'runtime': 919},3,42,0.05,256,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,still-sweep-7,bpe2kqbc,finished,1686060689.4520726
500.83347511291504,0.8601255933471071,0.914563785200186,1686059752.823055,48.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.05_64_1e-05_1_1_bf3b6910-f2df-4df2-baf6-a6c1f96d3f38/qid_model.ckpt,0.0,{'runtime': 500},3,3407,0.05,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,avid-sweep-6,dmr91czg,finished,1686059752.823055
512.2864844799042,0.860599530506002,0.919586486084094,1686059225.8105805,49.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.05_64_1e-05_1_1_38104d2d-fb51-4788-a34c-71a7c060ced2/qid_model.ckpt,0.0,{'runtime': 511},3,42,0.05,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,1e-05,happy-sweep-5,ai1kf1ha,finished,1686059225.8105805
638.5676429271698,0.9589525988788424,0.9892153477106406,1686058697.180164,64.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_3407_3_0.05_64_0.0001_1_1_eb29b537-75c6-475d-a0f2-90fa369d55f5/qid_model.ckpt,0.0,{'runtime': 638},3,3407,0.05,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,graceful-sweep-4,eqlnoq3h,finished,1686058697.180164
637.171635389328,0.9577973770540362,0.9891651934632324,1686058035.5001595,63.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.05_64_0.0001_1_1_cf0042a7-008b-4b92-b8a1-ff4e4a52d6af/qid_model.ckpt,0.0,{'runtime': 646},3,42,0.05,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.0001,sweepy-sweep-3,zxuhy4iq,finished,1686058035.5001595
,,,,,,,,3,3407,0.05,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,sage-sweep-2,48l0rt6l,crashed,
216.1081247329712,0.9609372107317146,0.991419748724348,1686056224.8264277,15.0,/scratch/work/koutchc1/experiments/pykt/models/dkt/falconcode_2_2_dkt_qid_42_3_0.05_64_0.001_1_1_abaa1299-b1f3-43e4-97b1-36e08bdc97f7/qid_model.ckpt,0.0,{'runtime': 218},3,42,0.05,64,qid,/scratch/work/koutchc1/experiments/pykt/models/dkt,dkt,falconcode_2_2,0.001,sandy-sweep-1,qmf6k88i,finished,1686056224.8264277
